date,trace_R,effective_rank,lambda1_fraction
1992-03-12,0.0025711239463432007,2.874567060942163,0.5392420525073327
1992-03-13,0.0025806983794843994,2.865351424009673,0.5407134445801416
1992-03-16,0.0025822664717775005,2.86116537335116,0.5412790401973844
1992-03-17,0.002577611950932099,2.855931590123567,0.5418685347043055
1992-03-18,0.0025793665637153006,2.844553477353526,0.5434266578968018
1992-03-19,0.002576100937873401,2.8459522651074542,0.5433235319994811
1992-03-20,0.0025782418633148,2.846358856124971,0.5431815716650787
1992-03-23,0.0025785177324414987,2.8466766937121215,0.5430937132194321
1992-03-24,0.002581099949136901,2.858037938194189,0.5415816699104551
1992-03-25,0.0025725701545960995,2.8554868643111813,0.5417844444001075
1992-03-26,0.002572958950698199,2.858937773716264,0.5413024097751847
1992-03-27,0.0025785550851964,2.8678103936965056,0.5402888904770264
1992-03-30,0.0025728505084854007,2.8626310153292343,0.5409866704735999
1992-03-31,0.0025796046872768007,2.8568775331362737,0.5418383653124957
1992-04-01,0.0025852282495677998,2.8645047985004597,0.5407498269726131
1992-04-02,0.002590633436499,2.8663957464850744,0.5399578360984403
1992-04-03,0.0025878568681207996,2.87105825116308,0.5393064078293142
1992-04-06,0.0025889864315611004,2.873382819027599,0.5390501598021783
1992-04-07,0.0026034280737101,2.87276761874649,0.5391321253165876
1992-04-08,0.0026156130350909997,2.85313087455364,0.5418601481523938
1992-04-09,0.0026157789442381005,2.849501901361987,0.5423897765412643
1992-04-10,0.0026101285468436005,2.8392420817015958,0.5435634492665393
1992-04-13,0.002606943512842,2.834547601703138,0.5440872562519091
1992-04-14,0.0026071578258406,2.832980552456991,0.5443031036707465
1992-04-15,0.0026116055695491,2.82495480221305,0.5455084443161197
1992-04-16,0.0026184010255840997,2.8247386152494833,0.5454388279923382
1992-04-20,0.0026188263767612,2.8242648253171345,0.5455444565946151
1992-04-21,0.0026187764511171,2.8247741919131792,0.5455065641018728
1992-04-22,0.0026214476384335012,2.8176554069336786,0.5465831477130912
1992-04-23,0.0026253528978698003,2.82512157495189,0.5453902255668684
1992-04-24,0.0026271375516186994,2.8249943216707774,0.5454515623710585
1992-04-27,0.0026299731829305,2.8244557423025882,0.5456419743120529
1992-04-28,0.0026292872728518,2.825319892265055,0.5455909912720064
1992-04-29,0.0026296671232321,2.8264450043639466,0.5454911951202649
1992-04-30,0.002631832390055599,2.829567876909946,0.5448370286673868
1992-05-01,0.002634722062927599,2.8317812824433073,0.5444913222518025
1992-05-04,0.0026365304382036,2.834915029666068,0.5441208857524662
1992-05-05,0.002644741540727899,2.842798383141895,0.5430152145730692
1992-05-06,0.0026598753166847005,2.833841003918263,0.5442031312051901
1992-05-07,0.0026375583370164997,2.857434802739686,0.5408738656856129
1992-05-08,0.0026364246477569003,2.8506265866348515,0.541715985632181
1992-05-11,0.0026300334730095997,2.8587847744782064,0.5405634720554661
1992-05-12,0.0026278231539419005,2.8555192878322417,0.5410072985715969
1992-05-13,0.002623403981012701,2.851147987964493,0.5417446682081849
1992-05-14,0.0026238920972361003,2.8542019557126364,0.5414947719125373
1992-05-15,0.0026317794170947,2.8493755598135873,0.5422683401738717
1992-05-18,0.0026447797703874005,2.8310854065645885,0.5446236681827685
1992-05-19,0.0026368631705888,2.8378615774097846,0.5436204713231818
1992-05-20,0.0026378440620626,2.839299317302295,0.5430676385097245
1992-05-21,0.0026638762134302,2.8642991786229675,0.5383033303097257
1992-05-22,0.0026460054543302,2.855108058933301,0.540177848438082
1992-05-26,0.00263925569872,2.858969470225005,0.5394613616432414
1992-05-27,0.0026106074922767,2.847075993884251,0.5419172652777605
1992-05-28,0.0026101989281725993,2.8416413183283904,0.5427698324665976
1992-05-29,0.0025817019263674993,2.8665302203924385,0.539076897344073
1992-06-01,0.002585665541116299,2.868088701420404,0.5388884391078026
1992-06-02,0.0025864857589943013,2.86658322166794,0.5391596336996141
1992-06-03,0.0025914503253909997,2.850945035592401,0.5414507378863183
1992-06-04,0.0026017196474078996,2.8638725162814365,0.5394743129502476
1992-06-05,0.002600889689973801,2.873171326865108,0.5380823606795395
1992-06-08,0.002604231683105799,2.875864903096624,0.5377225625608368
1992-06-09,0.0026064230196250005,2.8785319968785266,0.5373504559036912
1992-06-10,0.0026247256323752993,2.889948850486589,0.5354505319805742
1992-06-11,0.0026273341712748,2.903274911038705,0.5333126574800011
1992-06-12,0.002635426395712199,2.8988199464160087,0.5338407873682306
1992-06-15,0.0026388600941909006,2.8956191860917646,0.5341878993672347
1992-06-16,0.0026478851171712,2.8890960719850813,0.5349649550670504
1992-06-17,0.002644819078177901,2.884982297165174,0.5356327242120626
1992-06-18,0.002642912176643499,2.881946316781835,0.5359069050888745
1992-06-19,0.0026435416543443995,2.8825978381126087,0.5359858079221941
1992-06-22,0.0026453647238664,2.8810891609123983,0.5362847949718557
1992-06-23,0.0026466118772137,2.882395788874763,0.5360445356235045
1992-06-24,0.002659274279524599,2.8802451279758143,0.5362013177263688
1992-06-25,0.0026610133938409003,2.877584309142826,0.5366389276200256
1992-06-26,0.0026615469338820007,2.870160909707368,0.5376945197701897
1992-06-29,0.0026581859639511997,2.8631262992773174,0.5385942120414998
1992-06-30,0.0026583001744876983,2.8640800734724077,0.5384637887147686
1992-07-01,0.0026624623825815,2.8779285899886875,0.5362803080487561
1992-07-02,0.0026601867115569997,2.879101391456829,0.5361496036304065
1992-07-06,0.0026665578494764,2.888649082659667,0.534758640268861
1992-07-07,0.0026669879005917,2.890180057036049,0.5346290461153824
1992-07-08,0.0026751938859260007,2.8845766718090196,0.5353522942750946
1992-07-09,0.002674692868434799,2.8839428950100405,0.5353553117824573
1992-07-10,0.0026710546353695018,2.889611543081314,0.534587140664354
1992-07-13,0.0026716968091710005,2.888478664430576,0.5347314078842831
1992-07-14,0.002670363532411899,2.887381369415741,0.534918829522975
1992-07-15,0.0026635685358112997,2.878996996227898,0.5363930903360635
1992-07-16,0.0026579639670624997,2.874358550374588,0.5372038429289133
1992-07-17,0.0026526572927049997,2.881743432453038,0.5360941863647604
1992-07-20,0.002649524208334199,2.8836676765340834,0.5357463726290826
1992-07-21,0.0026494664952316,2.883907392156014,0.5356964535155135
1992-07-22,0.0026413037852046997,2.8893103587782014,0.5349096595955146
1992-07-23,0.0026441368322518,2.892887429870183,0.5344614075101225
1992-07-24,0.002645677443877899,2.884335722789358,0.5356577853268669
1992-07-27,0.0026435156373283,2.8815474725233265,0.5361352798735314
1992-07-28,0.002647966304620399,2.875450073278039,0.5371345537306028
1992-07-29,0.0026409471559235994,2.8924676023647975,0.5346417226552922
1992-07-30,0.0026453420561183,2.885309370456921,0.5358755285088993
1992-07-31,0.0026448106522333004,2.889901400949247,0.5351254673644248
1992-08-03,0.0026336240825607002,2.891408512474633,0.5349076913992649
1992-08-04,0.0026334442478316007,2.895022500879619,0.5344200375533379
1992-08-05,0.002632003344556399,2.8943950940697105,0.5345115681972171
