date,var_1 Yr,var_10 Yr,var_2 Yr,var_3 Mo,var_5 Yr,var_6 Mo
1991-02-04,0.0005650936071638,0.0006335905305602,0.0003975508114681,0.000400945988306,0.0002934589708896,0.0004864012391998
1991-02-05,0.0005655262951388,0.0006352234307006,0.0003960090085461,0.0004008686242758,0.0002931037937832,0.0004853813612101
1991-02-06,0.0005684627693811,0.00062834875416,0.0003557837652538,0.0004098033644952,0.0002840149896935,0.0004691225125326
1991-02-07,0.0005682417742815,0.0006313535234725,0.0003551200209314,0.0004050213005419,0.0002875010351384,0.0004676760790039
1991-02-08,0.0005685809912977,0.0006332958757407,0.0003531670378662,0.0004052255806702,0.0002878936212347,0.0004642615034643
1991-02-11,0.0005688187804895,0.0006377468577279,0.0003537875847026,0.0004045728983051,0.0002816935056742,0.0004624218399041
1991-02-12,0.0005684343966713,0.0006354648792444,0.0003540775866547,0.0004043562250239,0.0002836766144537,0.0004602663835326
1991-02-13,0.0005646634137203,0.0006168168417561,0.0003541327538051,0.0004027082551137,0.0002845147044389,0.0004549556910433
1991-02-14,0.0005669193766388,0.0006128411517129,0.0003546277929205,0.0004025929162637,0.000284652701957,0.0004562804434519
1991-02-15,0.0005671107386521,0.0006130440771173,0.0003548488160346,0.0004026078076943,0.0002832606458093,0.0004555058891799
1991-02-19,0.0005682860920427,0.0006161781982603,0.000355621020928,0.0004026828783609,0.000282738828335,0.0004593206673909
1991-02-20,0.0005685429721957,0.0006182987561641,0.0003560259302596,0.0004037747478241,0.0002808146917314,0.0004597192779152
1991-02-21,0.0005701698210589,0.0006193731776597,0.0003551458294581,0.0004028592578362,0.000281111242731,0.0004599140690894
1991-02-22,0.0005717482701869,0.0006258088724056,0.0003546953858489,0.000402695161014,0.0002808668320304,0.000459339579418
1991-02-25,0.0005659041154019,0.0006226204680508,0.0003526396913046,0.0004023319948654,0.00028220196681,0.0004588408602548
1991-02-26,0.0005620038836061,0.0006203453050978,0.0003546412951367,0.0003982532737032,0.0002865457019554,0.0004603540834551
1991-02-27,0.000560877972773,0.0006204654088286,0.000355336376704,0.0003978640972964,0.0002859213004041,0.0004605002865966
1991-02-28,0.0005599840198989,0.0006153229930595,0.0003568183403161,0.0003963011172038,0.0002883281140511,0.0004600145103946
1991-03-01,0.0005596888368751,0.0006163512627713,0.0003587684127508,0.0003976309229966,0.0002873987117983,0.0004605371088568
1991-03-04,0.0005602026054281,0.0006170985203875,0.0003596847492328,0.0003966173962822,0.0002865760869333,0.0004544564337882
1991-03-05,0.0005585832775033,0.0006223617222033,0.0003591143848441,0.0003969792096987,0.0002930104594004,0.0004568475967025
1991-03-06,0.0005512233769246,0.0006139604982046,0.0003554446272999,0.0003971851201407,0.0002843693649741,0.0004524760576788
1991-03-07,0.0005526820671249,0.0006182970729856,0.0003550742820176,0.0003977337661877,0.0002846460158544,0.0004601662183859
1991-03-08,0.0005568330506117,0.0006175813564062,0.0003601988424437,0.0004003921763164,0.0002854636412838,0.0004616615027866
